text,y
황홀경을 만날 수 있습니다.,4
"특히 해 질 녘 풍경이 예술인데요,",4
석양은 광주 서구 8경의 하나로 손꼽힐 정도로 아름답습니다.,4
힐링이 될만한 억새축제 일 것 같습니다.,3
한반도에 평화의 바람을 불러일으킬 1000인 릴레이 행사도 있군요.,3
"벌써부터 기대가 되는데요,",3
가을 소풍을 영산강으로 떠나봐야겠어요.,3
혼자여도 좋고,3
둘이라면 더 좋고,4
온 가족이 함께 하면 최고의 피크닉이 되죠.,4
바캉스 특수를 누리고 있군요.,3
야경명소로 새롭게 등극한,4
입장료가 매우 저렴합니다.,4
꽤 넓습니다.,3
소떡소떡도 즐길 수 있답니다.,3
소중한 사람과 풍성한 추억을 함께 만끽하는,4
세가지 포인트로 즐길 수 있어요,3
화려한 셀피공간이,3
다양한 체험을 통해,3
"인성, 감성, 지성, 이성, 오성 등 기본적인 인적능력을 키울 수 있는",3
학교밖 자연교실입니다.,3
다양한 문화를 즐길 수 있는,4
다양한 식물과 새소리를 들을 수 있답니다.,3
밤에는 아름다운 야경으로 변신하죠.,3
그에 버금가는 야경명소가 생겨,4
볼거리가 늘었습니다.,3
홍학들이 아름다움을 뽐내고 있군요.,3
이 꽃마차에 누구를 태워보고 싶은데요...,3
각시랑 같이 데이트하러 가야 겠어요.,3
"느티나무 3그루가 거대한 숲을 이루었는데요,",4
"나무들은 나이에 비해 비교적 건강했는데요,",3
잘 관리한 덕이겠죠?,3
잘 관리하고 있는 모습입니다.,3
보기만 해도 풍요로운 나무들입니다.,3
가지가 커서,3
"받침대를 세울 정도로 우람한 체격인데요,",3
성인 세면은 손을 잡고 돌아야 할 정도로 크네요.,3
상쾌한,3
즐거움을 안아봅니다.,3
항아리와 데이트가 더 즐거운 곳.,4
상호가 주는 이미지하고 딱 맞는 곳이다.,3
엄청난 규모의 항아리에 압도된다.,4
우중충한 날씨에 왔더라면 속상했을 뷰이다.,3
넓어도 너무 넓다.,0
모두 특색이 있다.,3
지루하지 않은,3
묘한 설렘이 있다.,3
질서있는 배열이,3
차분한 감성을 부른다.,3
정신이 통일되는 느낌이다.,3
어디를 봐도 모두 뷰포인트.,3
셀프웨딩사진 찍기도 괜찮다는 생각이다.,3
요상하게도 냄새 하나 없다..ㅎㅎ,4
정말 멋진 하늘에 어울리는 풍경이다.,4
늘 궁금하던,2
널따란 주차장에,3
그리 힘들지 않게 다녀올 수 있다.,3
외롭지 않은 산성 나들이다.,3
자연지형이 비교적 가파른 곳에 만든,2
우리가 흔히 본 성의 개념과는 많이 다르다.,2
이곳에서 백제시대 때 전투가 벌어졌다면 상상이 되는 장면이다.,2
그리 쉽지 않게 점령할 수 있는,3
수비면에서 효용 가치가 거의 없는,1
비교적 가파른 길을 올라야 한다.,1
옛날 상황으로 돌아간다면 꽤 부담되는 오르막으로,0
수비진을 잘 갖췄다면 일부 방어는 되겠다.,3
손에 잡힐 듯 가깝다.,3
거리는 그리 멀지 않다.,3
그리 멀지 않은 곳에 위치했다.,3
이들 세 유적을 지키고자 하는 의지로 만든 성처럼 느껴진다.,3
그다지 험하지 않다는 것을 알 수 있다.,3
전체적인 모습은 그리 어렵지 않게 점령할 수 있는 성으로 보인다.,1
미륵산까지 가고 싶은 충동이다.,3
그리 힘들지 않게 쌓을 수 있고,3
익산의 평야를 한눈에 조망할 수 있어,3
여기저기서 함성이 들리는 듯하다.,3
뭐 그리 오래되지 않고 신라에 투항한 관계로 보덕국에서 세웠다는 것은 낭설로 보인다.,1
시원스럽게 펼쳐진 평야를,3
눈에 확 띄었나 보다.,3
유익한 여행이 되었다.,3
고즈넉한 한옥과,3
여기저기 수도 없이 많은 장미꽃이,3
꽃향기에 취해 한 발짝도 전진이 없다...ㅎㅎ,4
꽤나 넓다.,4
다양한 캐릭터와 입체영상물로,3
쉽게 홍길동을 찾아볼 수 있다.,3
다양한 캐릭터.,3
사람이 살아도 될 정도로 실제 한옥으로,3
한옥스태이를 해도 좋을 정도로,3
집이 잘 꾸며졌다.,3
최고 인기 코스이다.,4
활쏘기 체험을 할 수 없었음이 아쉽다.,1
싸도 너무 싸다...ㅎㅎ,4
산채체험장도 여기서 숙박을 해도 좋을 만큼,3
잘 꾸며져있다.,3
좋은 시설을,3
귀여운 홍길동 캐릭터.,3
산책로도 인기다.,3
풋살경기장에서 축구도 즐기고.,3
일석이조 체력단련장이다.,3
여름은 신난다.,3
아이들과 오면 하루 종일 신나는 곳.,3
여름철 물놀이 장소로도 제격이다.,3
시원한 물놀이도 가능한,3
추천드려요.,3
특히 눈길이 가는 것은 여러 채의 한옥이다.,4
이름답게 맑은 정신으로 일어났다는...,3
특히 밤 풍경이 좋아,4
장성스러움을 제대로 느낄 수 있는,4
특별히 권해드리고 싶은,4
장성의 명물임은 분명하다.,4
최소한 대한민국에서 가장 아름다운 강이라고 엄지 척! 하지 않을까?,4
온통 꽃양귀비가 흐드러지게 피었다.,3
이러니 마음 흔들리지 않을 사람 있겠나?,3
엄청나다.,4
이러니 꽃강이지.,3
한적해서,3
좋았다는...,3
융단처럼 깔린 꽃밭에,3
나도 휩쓸려 들어가고 싶다고요...,3
너 덕분에 내 마음도 모처럼 마음 놓고 하늘거린다.,3
무서워,1
깡총깡총 뛸 수 없다는...,1
물놀이해도 좋을 정도로,3
수질이 좋은,3
수레 국화도 한껏 폼 내는,3
많이 더웠다.,0
세상에나 만상에나....,4
여기는 안개꽃 세상이다.,3
이런 컬래버레이션이 어디 있당가?,3
너무 환상적인 풍경에,4
제대로 힐링하는 각!!!,4
눈에 꼭 담아 두세요.,4
꽃양귀비는 한동안 장성 황룡강변을 아름답게 물들이고 있을 것.,3
그때가 더 한가롭게 둘러볼 수 있지 않을까?,3
다녀오면 좋은,3
스냅사진 촬영명소입니다.,4
여행가들의 입맛에 딱 맞는,3
참으로 대략 난감한 일입니다.,0
토성 위에 모델을 세워놓으니 그림 되는데요^^,4
멋진 풍경만,3
소나무와 함께 역광으로 노을을 담는다면,4
"유명한데요,",3
반영이 참 아름다운 장소로,4
이무기처럼 생긴 나무,2
대박 사진이 나오는 곳입니다.,4
남은 가지만으로도 충분히 감성 사진이 나옵니다.,3
다리가 얼마나 후덜거리던지...,1
"안쪽으로 더 들어가면 더 좋은 사진이 나올 것 같지만,",4
호강하는 날입니다.,4
멋진 추억이 되었어요,3
건물들 수명이 어마어마합니다.,4
분위기 좋죠?,3
어디에서 찍어도 모두 다 작품입니다.,3
아름다운 흔적을 많이 만들었어요.,4
서 있기만 하면 그곳이 곧 명소가,4
맛도 참 좋았어요.,3
하루가 멀다 하고 많은 사람이 찾는,3
"명소가 되었는데요,",4
엄청 골짜기에 있어,2
인터넷이 발달하지 않은 시절엔 이렇게까지 널리 알려지 않았을 겁니다.,2
"곳곳에 뷰포인트가 있는데요,",3
카메라 들이대면 모두가 작품이 나오는,3
정원도 예쁘게 가꾸어,3
보기가 좋습니다.,3
이곳에서만 사진촬영해도 좋을 것 같습니다.,3
노무현 10주기가 참 의미가 있었던 여행이 되었습니다.,4
"모두 돌아다녀도 좋지만,",3
훨씬 더 멋있고,4
우아한 스냅사진이 나올 것 같습니다.,3
정상 개방을 통해 볼 수밖에 없는 현실이 안타깝기만 합니다.,1
유명한 뜀바위가 있습니다.,3
"참 아쉬운 대목인데요,",0
백마능선이 일품인데,4
풍경을 마음껏 즐기는 사람들의 표정은 보이는 것 같습니다.,4
아쉽게도 출입이 금지되어 있습니다.,1
웅장하기가 무등산 최고입니다.,4
무등산 주상절리대 최고봉으로,4
서석대도 지왕봉에 미치지 못합니다.,3
점점 본연의 모습을 되찾아 가는,3
웅장한 모습이 눈에 띕니다.,4
이러한 비경은 셀 수 없이 많습니다.,4
빛나는 무등산의 자랑이자,4
유산입니다.,3
"장불재 및 중봉의 통신시설 이전도 난망한데요,",1
아무 때라도 오를 수 있는 무등산이 되었으면 합니다.,3
뭐 두말하면 잔소리.,4
단풍철이면 그야말로 인산인해.,1
불타오느른 단풍.,3
언제 걸어도 좋은 길이다.,3
아름다운 경내로,3
언제 봐도 힐링이 되는,3
이상하리만치 절 어느 곳에서나 천년고찰의 향기를 맡을 수 있다.,3
산세가 좋아서 그런가?,3
마이산만큼은 절대 노노노라고 말한다.,4
벚꽃은 이제서야 정열을 하얗게 불태우니....,3
눈이 호강하고,4
가슴이 열 일 한다.,3
"밀려들어가는 차량으로 홍수를 이루고,",2
벚꽃터널은,1
모두들 벚꽃 홀릭이다.,4
"경건해야 할 사찰이지만,",3
화려한 벚꽃너널이,3
호수에 반영된 벚꽃이 더 환상이라는 것.,4
"동굴들이 신비로운데,",3
아름다운 가로수 길이 있다는 것.,3
커다란 유리창에,2
주인장의 익살스러운 사진이,3
그야말로 장터였다.,1
얼마나 많은 사람이 바글바글한지...,0
하나도 아쉽지 않더라는..,3
주인장의 이력이 특별하다.,3
기분 좋은 특별 가격을,4
손글씨로 또박또박 썼다.,3
한가하다.,3
이 정도가 한가하다고 하니 왠지 어색하다.,1
꼭 먹어봐야 하는 필수 코스로 자리했다.,4
무지무지하게 들어간 씨앗.,3
씨앗호떡은 1.000원의 행복이다.,3
풍경들이 날 설레이게 만든다.,3
구경하고 가고싶었지만,3
진짜 너무 아름다운 ㅠㅠ,4
사진으로 담아낼 수 없는,3
이 경이로운 분위기와,4
자연의 웅장함 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ,4
진짜 너무 예쁨 ㅠㅠ,4
조그만한 계곡도,2
엄청나게 더운날씨라,0
너무 아름다워서,4
짜증도 안났음,3
정말 그림같은,4
아름다운,3
세손가락 안에 꼽을 수 있는,3
강한 햇살을 잘 받을 수 있는곳에 위치하여,3
엄청 찐~한 녹색!!!,4
찻잎이 이쁘게 느껴진다.,3
녹차에 대한 강한 애정이 생겨버려 ㅋㅋ,4
너무 예뻐서,4
반했나봄 ㅜ.ㅜ,4
녹차가 막 사고싶고,4
녹차도 막 마시고 싶어지고 ㅋㅋ,4
아름다운 자연이 찍혀있는 엽서세트를,3
시원한 음료도,3
씁쓸하고,1
시원한 녹차의 맛.,3
녹차를 좋아하게 될 것 같다...ㅋㅋㅋ,4
늘 손님들로 북적이는,3
칠리새우를 넘 맛있에먹어서,4
무지무지 다양한 메뉴가 있는데,4
면 식감이 엄청 특이했어서,4
기억에 남는다,3
계란이 들어간 면이라는데 엄청 쫄깃?,4
첨 느껴보는 식감,2
맑은 새우탕맛 국물에,3
완자는 새우살 가득한 물만두 맛,3
정말 정말 미니사이즈가,2
ㅋㅋㅋ우린 딱 괜찮았는데,4
혼자 먹으면 0.5인분일듯,1
자신있게 추천하는,4
제일 맛있는 메뉴,4
꿀맛,4
초딩입맛 저격하는,3
우리 입맛에 익숙한 맛,3
야채나 새우와 함께 먹어야 훨씬 맛있다,4
단독으로 먹으면 심심한 맛,1
맛있는 데리야끼 소스에,3
고기 불 향이 훅 올라와,3
완전 기대하고 먹었는데,3
깜짝 놀랐다,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ맛없어서....^^...,0
보기엔 간장이나 데리야끼 소스맛 찐하게 날것 같은데,3
밍밍해서,1
느끼해서,1
아까워,1
칠리새우 찬양.......♥,4
매우 만족스러웠던,4
나도 힐링했던,3
넘넘 만족스러웠음!,4
기대하고 갔는데,3
기대 이상이었다.,4
분위기 넘나 조타~!,4
일찍 체크인하면 좋다.,3
이것도 장점!,3
넘나 따뜻한 거샤..,4
전세탕 가는 시간 쩰루 신나~,4
전세탕이 료칸이랑 이어져있지만 한 2분정도? 걸어야 해서 더 분위기 좋구,4
어디 가는 느낌 났다 헷,2
온천물 짱이다,4
너무너무 평화롭고..,4
정말 힐링 200퍼 되었다.,4
설명 잘해주심!!,4
가이세키 정식 기대됨,3
재료들이 다 최고급이고,4
맛도 적당히 짭쪼름해서,3
내 입맛에 맞았다.,3
ㅎㅎ물 콸콸 완전따뜻하게 나오고,4
창 밖으로 산소리 들리고 나무냄새 나서 좋았당 흑흑,4
서비스 짱임,4
이거 진짜 핵맛임,4
또가고싶당..,3
여기가 물이 좀 더 뜨거웠던 것 같당,2
너무 평화로워 ㅠㅠ,4
료칸 문화 부럽다.,3
문제 있으면 여기로 전화오니까 걱정 ㄴㄴ해도 됨!,3
이틀은 가고싶당..,3
내사랑 마사지기계~,4
세상 기분 조아따,4
아침이 참 간소하지가 않았다ㅋㅋㅋㅋㅋ,4
조기 짱 맛있었구,4
서비스 짱이고,4
다들 친절하셨다.,3
자기가 어떻게 여행을 짜냐!에 따라 다른 여행을 할 수도 있는,3
드랙 문화가 가장 활발한,4
가격도 부담되고,1
49불이면 좋은 딜이라는 생각이 듦!,3
드랙 브런치는 미국 전역에서 진행되는 꽤 큰 드랙쇼 브랜드였다!,4
이게 다른 무엇보다 가장 나았다.,4
난 맛나서,3
그저 그랬다.,2
맛은 그저그랬고,2
버거가 가장 나았고,4
인기가 많았당.,4
진짜 신기했다!,4
다양한 스타일의,3
드랙 배우들의 열연.,4
1불짜리를 많이 가져가는 걸 추천한다.,3
전반적으로 성소수자나 동성결혼 등에 대해서 되게 개방될 수 있었던 시간이었다.,3
엄청 음식이 맛있고 그런건 절대 아니었지만..^^*,1
드랙쇼 체험에 의미가 있었던 것 같다. ㅎㅎ,4
야경이 워낙 쩔기때문에,4
어딜 가도 후회는 없지만,3
찾기 좀 힘들고,1
복잡해서,1
걍 밖으로 들어가는걸 추천한다.,3
비싼 편이다.,1
값어치가 있었다!,3
훨씬 돈쓴 느낌.,3
공식 홈페이지 예매의 장점은 시간을 예약할 수 있다는 점이다.,3
온라인 예매는 이런 수고랑 걱정이 없다.,3
딱히 매진된 느낌은 전혀 없었다.,2
탑오브더락이 훨씬 여행자들에게 인기가 많은 것 같다.,4
간지 뿜뿜 통로,4
이 엘베가 너무너무 좋았다!,4
완전 멋졌당,4
그게 대박 감동이다.,4
눈물 왈칵했다.,3
봐도봐도 좋아.,3
추억 돋았다...,3
정말 페미니즘이 당연한,2
반짝반짝 빛나는 야경은,4
도시에 사는 사람들의 산소호흡기 같다...☆,3
야경보면 이래서 내가 여기 살고 있지! 하게 됨,3
같이 구경하거나 쇼핑하기에 좋다.,3
안 춥다.,3
추워서 10분도 못버틴다..,1
안추움,3
뉴욕 전체를 조망 가능하다.,3
위치가 좋아서인듯!,3
사진 찍을 용도라면 탑오브더락이 나은듯.,1
엠파이어스테이트빌딩이나 크라이슬러빌딩이 작게 보인다.,1
여행 처음보다 마지막에 가서 건물들을 보면서 추억을 되짚어 보기에 좋은,3
여행 일정=도깨비 촬영지 라고 봐도 무방하다.,2
좁은데,1
좋았음! ㅋㅋ,4
멋진 건물이,3
날이 너무 좋아서,4
햇빛이 너무 잘들었다.,4
해가 잘드니,3
그림자마저 예뻤다,3
거리거리 너무 예뻤다,4
몬트리올보다 훨씬 좋았음,4
거리거리 너무 예쁜데,4
폰카로 안담겨서 슬펐음 ㅠㅠ,0
추웠지만,1
풍경이 이렇게 멋질수가 없었다,4
캐나다 국기랑 같이 나오는게 맘에 들어서 ㅎㅁㅎ,4
아이고 예뻐라.,3
외국인들 어리둥절,2
행복해,3
너무너무 예뻐,4
추웠지만,1
빨리 내려올 수가 없었다.,3
진짜 가보고 싶었어서,4
신기하고,3
즐거웠다!,3
"인생 영화라 칭하는 사람도 많지만,",4
나에겐 `좋긴 한데,3
그 정도는 아니다.`였다,1
"기억에 대해 다루는 것도 좋았고,",3
매력에,3
꽤나 재밌게 보았다.,4
방문하지 못할 곳 같았다.,1
해변은 이터널 선샤인 분위기가 안 날 것 같아서 (!),1
문제는 차가 없는 나와 같은 뚜벅이 여행자들이다.,1
문제없다 (!),3
타임테이블을 다운받아서 확인하는 것이 좋다.,3
맨하탄 시내에 숙소가 있다면 Penn Station에서 타는 것이 좋고,3
가격이 조금 저렴하다.,3
그렇게 비싸진 않다.,3
여정이 아주 길기 때문에,0
간식 거리를 챙겨가는 것이 좋다.,3
편의시설은 부족하다.,1
보기가 좋았다.,3
가도가도 끝이 없는.,1
비슷한 풍경의 반복 (미국 전원과 같은)에 지쳐서,1
너무 너무 지루해서,0
심심해서 였을 것이다.,1
역은 매우 단촐하다.,0
그저 서서 기다리는 수밖에.,1
등대는 딱히 관심이 없었다.,1
"지역 택시를 비싼 값에 탔어야 했는데,",1
매칭에 시간이 조금 걸린다.,1
입구가 애매한데,1
날씨도 좋고,3
맑았던 하늘.,3
"번잡하지 않은,",3
고요함과,3
적막함.,3
주말을 즐기는 사람들,3
해와 구름과 바다가 가깝게 붙어있는,3
별것 아닌 계단도,2
왜이리 예뻐보였는지 모르겠다.,3
